sample	donor	flow_date	mean1	mean2	sigmasq1	sigmasq2	channel	purity
funp_280814	funp	2014-08-28	0.671019483049782	2.30437788764739	0.037815167805462	0.0608023274696125	APC.A	0.983509853867811
funp_280814	funp	2014-08-28	1.04258028460399	2.61847405013782	0.0493583456834399	0.182278735091638	PE.A	0.983912052553962
funp_280814	funp	2014-08-28	1.16472766698172	2.60421230009951	0.0456383705306067	0.0323227392581527	Pacific.Blue.A	0.974929615229924
gedo_190914	gedo	2014-09-19	0.97102449730473	2.85344288656406	0.123227246072153	0.0889194046896584	APC.A	0.843888070692194
gedo_190914	gedo	2014-09-19	1.1574557826029	3.19583183797318	0.115745826214939	0.147807140761628	PE.A	0.846649484536082
gedo_190914	gedo	2014-09-19	1.22549514457585	1.93937401193211	0.164262747501408	0.141013818086288	Pacific.Blue.A	0.947349042709867
giuo_111114	giuo	2014-11-11	0.901576937401268	2.50536362112574	0.0577379536701769	0.0402747124048915	APC.A	0.98626000301978
giuo_111114	giuo	2014-11-11	1.22467484910446	2.8391096718634	0.065102721973663	0.162321947216167	PE.A	0.979314510040767
giuo_111114	giuo	2014-11-11	1.26166678767828	2.50137563788461	0.0664058473460996	0.0289370666240352	Pacific.Blue.A	0.986561980975389
golb_111114	golb	2014-11-11	1.11005332464874	2.33795473704269	0.177237881508259	0.0256099308477769	APC.A	0.789490651192779
golb_111114	golb	2014-11-11	1.37704725519231	3.56648747456028	0.140553467156379	0.0676052902025536	PE.A	0.790457769181173
golb_111114	golb	2014-11-11	1.49412621768526	2.68929040318894	0.189946107328089	0.0296777683484897	Pacific.Blue.A	0.77321083172147
gomv_291014	gomv	2014-10-29	0.997938331939112	2.77525524565269	0.0598849882541512	0.0786548329736086	APC.A	0.975650082669472
gomv_291014	gomv	2014-10-29	1.17761459483037	3.11008210420763	0.0512876009202603	0.120750524749032	PE.A	0.987374116939726
gomv_291014	gomv	2014-10-29	1.32733806422425	2.53687733475108	0.0572986053042338	0.0509945978855444	Pacific.Blue.A	0.983315797384638
guss_171115	guss	2015-11-17	1.0381688499087	2.16092318732496	0.048073841986262	0.069217414175276	APC.A	0.995703684416092
guss_171115	guss	2015-11-17	1.32436348751536	2.63140756969598	0.0484561407824468	0.183852017354788	PE.A	0.994662153365447
guss_171115	guss	2015-11-17	1.34775898943182	2.51244744621657	0.047389641918848	0.046793771881102	Pacific.Blue.A	0.991146986069522
hayt_161015	hayt	2015-10-16	1.61221080438846	2.23555358054154	0.332626042638657	0.107072028763368	APC.A	0.979051383399209
hayt_161015	hayt	2015-10-16	0.588733313274443	2.01905357753169	0.0416694210440083	0.156845097394629	PE.A	0.974967061923584
hayt_161015	hayt	2015-10-16	1.57193664652346	2.25909032912787	0.282054172690635	0.0831426033676895	Pacific.Blue.A	0.96429512516469
hehd_171115	hehd	2015-11-17	1.10002143419145	2.12848080193707	0.0672923395547887	0.0577328016325015	APC.A	0.960955377574371
hehd_171115	hehd	2015-11-17	1.27858862888465	2.73754120565891	0.059263597042258	0.21949250800669	PE.A	0.971252860411899
hehd_171115	hehd	2015-11-17	1.41009908764782	2.48756586877889	0.0615790411650736	0.0469875707839604	Pacific.Blue.A	0.965675057208238
heja_130815	heja	2015-08-13	1.72859767873774	2.69795492054289	0.233415266832233	0.0443060852041689	APC.A	0.925429828068772
heja_130815	heja	2015-08-13	1.51834864189486	3.1872836961355	0.127336229585735	0.104145575653395	PE.A	0.928828468612555
heja_130815	heja	2015-08-13	1.793941662175	2.86300422957461	0.0958074588471041	0.0256470976126384	Pacific.Blue.A	0.940223910435826
hiaf_210715	hiaf	2015-07-21	0.920931687336591	2.23878809372316	0.0690279689837909	0.0557448186366205	APC.A	0.98898231371412
hiaf_210715	hiaf	2015-07-21	1.05445011977703	1.66697048394085	0.0656054628064004	0.315399942805583	PE.A	0.999855030443607
hiaf_210715	hiaf	2015-07-21	1.11158082555365	2.06041524515446	0.0844033183756239	0.0594299532885128	Pacific.Blue.A	0.993331400405915
hikj_010714	hikj	2014-07-01	1.23587715807344	2.30246387233121	0.0520289580199719	0.0464541280472632	APC.A	0.986243918805569
hikj_010714	hikj	2014-07-01	0.89635674183973	1.88838481015102	0.0514567002399969	0.311199933237898	PE.A	0.999832242912263
hikj_010714	hikj	2014-07-01	0.98428679718939	2.43983520523875	0.0517644429721051	0.0339742279561139	Pacific.Blue.A	0.996477101157524
huls_190914	huls	2014-09-19	1.08371795882915	2.64728122145204	0.0661484440280992	0.0562313153159447	APC.A	0.968163145539906
huls_190914	huls	2014-09-19	1.3936175996982	3.10236932516829	0.0637070172471218	0.103887969752706	PE.A	0.967429577464789
huls_190914	huls	2014-09-19	1.33012562207188	2.64923573846258	0.120020163037011	0.0412090529411556	Pacific.Blue.A	0.966696009389671
iasn_200514	iasn	2014-05-20	1.09819448901396	2.72276376382422	0.0593549922186696	0.0637489233225893	APC.A	0.982555018786903
iasn_200514	iasn	2014-05-20	1.16396906672636	2.3040578716696	0.0677129877384057	0.188247677812318	PE.A	0.984836285560923
iasn_200514	iasn	2014-05-20	1.39725327602434	2.66318224900181	0.0462909228023767	0.0318107061039978	Pacific.Blue.A	0.984970477724101
ieki_130415	ieki	2015-04-13	1.17990687206198	2.40017890075692	0.0805163493340267	0.0350918703130908	APC.A	0.989807474518686
ieki_130415	ieki	2015-04-13	1.38367138323874	3.44114914895932	0.075809204324171	0.0961561373070327	PE.A	0.984306746481152
ieki_130415	ieki	2015-04-13	1.34252503434359	2.63449056398492	0.0722239203115868	0.0302039807050247	Pacific.Blue.A	0.994013913606213
iicq_020415	iicq	2015-04-02	1.2306841012581	2.40987080180749	0.059915969283183	0.0339414990702529	APC.A	0.982401362475163
iicq_020415	iicq	2015-04-02	1.74217238431741	2.90150081553868	0.113683815786207	0.121760193578618	PE.A	0.951177973318195
iicq_020415	iicq	2015-04-02	1.54676948892235	2.74016076481144	0.0569345200440998	0.027975686203833	Pacific.Blue.A	0.977434005109282
iicq_080415	iicq	2015-04-08	0.916311771329453	2.14505390689274	0.0469145193474136	0.039811796375791	APC.A	0.97886373856993
iicq_080415	iicq	2015-04-08	1.23573617642667	2.87237153290831	0.051238008675991	0.189573532622351	PE.A	0.976015589866587
